2025-01-10 08:07:13,353 - INFO - Epoch 7, Validation Loss: 0.9630, Validation Metrics: {'accuracy': 0.6457867263236391, 'f1_weighted': 0.6225219416915733, 'f1_macro': 0.6149056542185918, 'f1_micro': 0.6457867263236391}
2025-01-10 08:07:14,558 - INFO - Epoch 8, Training Loss: 0.2169, Metrics: {'accuracy': 0.9567843866171004, 'f1_weighted': 0.9565804538818593, 'f1_macro': 0.9439512726716027, 'f1_micro': 0.9567843866171004}
2025-01-10 08:07:15,204 - INFO - Epoch 8, Validation Loss: 0.9242, Validation Metrics: {'accuracy': 0.6614466815809098, 'f1_weighted': 0.653552586202134, 'f1_macro': 0.651356970740022, 'f1_micro': 0.6614466815809098}
2025-01-10 08:07:16,383 - INFO - Epoch 9, Training Loss: 0.1842, Metrics: {'accuracy': 0.970724907063197, 'f1_weighted': 0.9706302465926293, 'f1_macro': 0.9636763264977477, 'f1_micro': 0.970724907063197}
2025-01-10 08:07:17,087 - INFO - Epoch 9, Validation Loss: 0.9467, Validation Metrics: {'accuracy': 0.6636838180462341, 'f1_weighted': 0.6623203971190506, 'f1_macro': 0.6456627138467785, 'f1_micro': 0.6636838180462341}
2025-01-10 08:07:18,344 - INFO - Epoch 10, Training Loss: 0.1584, Metrics: {'accuracy': 0.9735130111524164, 'f1_weighted': 0.9735324106802201, 'f1_macro': 0.9653490125714714, 'f1_micro': 0.9735130111524164}
2025-01-10 08:07:18,877 - INFO - Epoch 10, Validation Loss: 1.0482, Validation Metrics: {'accuracy': 0.6211782252050708, 'f1_weighted': 0.6226253386878056, 'f1_macro': 0.6122088753875821, 'f1_micro': 0.6211782252050708}
2025-01-10 08:07:20,007 - INFO - Epoch 11, Training Loss: 0.1330, Metrics: {'accuracy': 0.983271375464684, 'f1_weighted': 0.9832611829015904, 'f1_macro': 0.9796895388652447, 'f1_micro': 0.983271375464684}
2025-01-10 08:07:20,616 - INFO - Epoch 11, Validation Loss: 0.8999, Validation Metrics: {'accuracy': 0.6897837434750187, 'f1_weighted': 0.6901437578315527, 'f1_macro': 0.6763059510609766, 'f1_micro': 0.6897837434750187}
2025-01-10 08:07:21,877 - INFO - Epoch 12, Training Loss: 0.1187, Metrics: {'accuracy': 0.9907063197026023, 'f1_weighted': 0.9907026133693377, 'f1_macro': 0.9891358504108634, 'f1_micro': 0.9907063197026023}
2025-01-10 08:07:22,494 - INFO - Epoch 12, Validation Loss: 0.9162, Validation Metrics: {'accuracy': 0.6793437733035048, 'f1_weighted': 0.6800248773254934, 'f1_macro': 0.664973981137986, 'f1_micro': 0.6793437733035048}
2025-01-10 08:07:23,729 - INFO - Epoch 13, Training Loss: 0.1169, Metrics: {'accuracy': 0.9883828996282528, 'f1_weighted': 0.9883708252298061, 'f1_macro': 0.9856484065360075, 'f1_micro': 0.9883828996282528}
2025-01-10 08:07:24,313 - INFO - Epoch 13, Validation Loss: 0.8968, Validation Metrics: {'accuracy': 0.6868008948545862, 'f1_weighted': 0.686844052176131, 'f1_macro': 0.6696944717434048, 'f1_micro': 0.6868008948545862}
2025-01-10 08:07:25,501 - INFO - Epoch 14, Training Loss: 0.1085, Metrics: {'accuracy': 0.9902416356877324, 'f1_weighted': 0.9902301431313306, 'f1_macro': 0.9875242633481462, 'f1_micro': 0.9902416356877324}
2025-01-10 08:07:26,066 - INFO - Epoch 14, Validation Loss: 0.9040, Validation Metrics: {'accuracy': 0.6868008948545862, 'f1_weighted': 0.6873707653573906, 'f1_macro': 0.6678226829901148, 'f1_micro': 0.6868008948545862}
2025-01-10 08:07:27,272 - INFO - Epoch 15, Training Loss: 0.1063, Metrics: {'accuracy': 0.991635687732342, 'f1_weighted': 0.9916413932791752, 'f1_macro': 0.9898646778041026, 'f1_micro': 0.991635687732342}
2025-01-10 08:07:27,883 - INFO - Epoch 15, Validation Loss: 0.8919, Validation Metrics: {'accuracy': 0.6927665920954511, 'f1_weighted': 0.6933253963477153, 'f1_macro': 0.6757677084786633, 'f1_micro': 0.6927665920954511}
2025-01-10 08:07:29,200 - INFO - Epoch 16, Training Loss: 0.1015, Metrics: {'accuracy': 0.9944237918215614, 'f1_weighted': 0.9944270479047835, 'f1_macro': 0.9935798452070641, 'f1_micro': 0.9944237918215614}
2025-01-10 08:07:29,817 - INFO - Epoch 16, Validation Loss: 0.8797, Validation Metrics: {'accuracy': 0.6957494407158836, 'f1_weighted': 0.6960943377120901, 'f1_macro': 0.6779993998992718, 'f1_micro': 0.6957494407158836}
2025-01-10 08:07:31,356 - INFO - Epoch 17, Training Loss: 0.0944, Metrics: {'accuracy': 0.9967472118959108, 'f1_weighted': 0.9967465082700653, 'f1_macro': 0.996050928621903, 'f1_micro': 0.9967472118959108}
2025-01-10 08:07:32,041 - INFO - Epoch 17, Validation Loss: 0.8978, Validation Metrics: {'accuracy': 0.6905294556301268, 'f1_weighted': 0.6909816493128194, 'f1_macro': 0.6737060546649055, 'f1_micro': 0.6905294556301268}
2025-01-10 08:07:33,325 - INFO - Epoch 18, Training Loss: 0.0933, Metrics: {'accuracy': 0.995817843866171, 'f1_weighted': 0.9958129333000358, 'f1_macro': 0.9946093178997517, 'f1_micro': 0.995817843866171}
2025-01-10 08:07:33,864 - INFO - Epoch 18, Validation Loss: 0.9077, Validation Metrics: {'accuracy': 0.6905294556301268, 'f1_weighted': 0.6913976866038837, 'f1_macro': 0.6728387516675611, 'f1_micro': 0.6905294556301268}
2025-01-10 08:07:34,934 - INFO - Epoch 19, Training Loss: 0.0938, Metrics: {'accuracy': 0.9944237918215614, 'f1_weighted': 0.9944209273446412, 'f1_macro': 0.9937179584264819, 'f1_micro': 0.9944237918215614}
2025-01-10 08:07:35,437 - INFO - Epoch 19, Validation Loss: 0.8930, Validation Metrics: {'accuracy': 0.6905294556301268, 'f1_weighted': 0.6916435733066069, 'f1_macro': 0.6737765280433391, 'f1_micro': 0.6905294556301268}
2025-01-10 08:07:36,502 - INFO - Epoch 20, Training Loss: 0.0905, Metrics: {'accuracy': 0.9939591078066915, 'f1_weighted': 0.9939497442552673, 'f1_macro': 0.9921273606263856, 'f1_micro': 0.9939591078066915}
2025-01-10 08:07:37,012 - INFO - Epoch 20, Validation Loss: 0.8876, Validation Metrics: {'accuracy': 0.697986577181208, 'f1_weighted': 0.6984598860780746, 'f1_macro': 0.6807388887548481, 'f1_micro': 0.697986577181208}
2025-01-10 08:07:38,143 - INFO - Epoch 21, Training Loss: 0.0858, Metrics: {'accuracy': 0.9972118959107806, 'f1_weighted': 0.997211755650744, 'f1_macro': 0.9961351012936192, 'f1_micro': 0.9972118959107806}
2025-01-10 08:07:38,677 - INFO - Epoch 21, Validation Loss: 0.9014, Validation Metrics: {'accuracy': 0.6927665920954511, 'f1_weighted': 0.6943609058355008, 'f1_macro': 0.6756080580525697, 'f1_micro': 0.6927665920954511}
2025-01-10 08:07:39,771 - INFO - Epoch 22, Training Loss: 0.0879, Metrics: {'accuracy': 0.9962825278810409, 'f1_weighted': 0.9962764863314687, 'f1_macro': 0.9938597408671936, 'f1_micro': 0.9962825278810409}
2025-01-10 08:07:40,294 - INFO - Epoch 22, Validation Loss: 0.8879, Validation Metrics: {'accuracy': 0.6935123042505593, 'f1_weighted': 0.6932400309495548, 'f1_macro': 0.6741786025689738, 'f1_micro': 0.6935123042505593}
2025-01-10 08:07:41,568 - INFO - Epoch 23, Training Loss: 0.0919, Metrics: {'accuracy': 0.9934944237918215, 'f1_weighted': 0.9934789314701195, 'f1_macro': 0.9914033696400173, 'f1_micro': 0.9934944237918215}
2025-01-10 08:07:42,161 - INFO - Epoch 23, Validation Loss: 0.8964, Validation Metrics: {'accuracy': 0.692020879940343, 'f1_weighted': 0.6926316116665088, 'f1_macro': 0.6734143792271448, 'f1_micro': 0.692020879940343}
2025-01-10 08:07:43,343 - INFO - Epoch 24, Training Loss: 0.0890, Metrics: {'accuracy': 0.9948884758364313, 'f1_weighted': 0.9948911700604873, 'f1_macro': 0.9934921121745492, 'f1_micro': 0.9948884758364313}
2025-01-10 08:07:43,938 - INFO - Epoch 24, Validation Loss: 0.8972, Validation Metrics: {'accuracy': 0.6912751677852349, 'f1_weighted': 0.691782206068807, 'f1_macro': 0.6732445129771664, 'f1_micro': 0.6912751677852349}
2025-01-10 08:07:45,100 - INFO - Epoch 25, Training Loss: 0.0939, Metrics: {'accuracy': 0.9953531598513011, 'f1_weighted': 0.9953551647696655, 'f1_macro': 0.9935506262205951, 'f1_micro': 0.9953531598513011}
2025-01-10 08:07:45,650 - INFO - Epoch 25, Validation Loss: 0.9051, Validation Metrics: {'accuracy': 0.6868008948545862, 'f1_weighted': 0.6868808020896819, 'f1_macro': 0.6670183167363565, 'f1_micro': 0.6868008948545862}
2025-01-10 08:07:46,731 - INFO - Epoch 26, Training Loss: 0.0924, Metrics: {'accuracy': 0.9953531598513011, 'f1_weighted': 0.9953530473994087, 'f1_macro': 0.9950569189146778, 'f1_micro': 0.9953531598513011}
2025-01-10 08:07:47,394 - INFO - Epoch 26, Validation Loss: 0.8864, Validation Metrics: {'accuracy': 0.6942580164056674, 'f1_weighted': 0.6946403823606349, 'f1_macro': 0.6758874264525946, 'f1_micro': 0.6942580164056674}
2025-01-10 08:07:48,572 - INFO - Epoch 27, Training Loss: 0.0838, Metrics: {'accuracy': 0.995817843866171, 'f1_weighted': 0.9958183854139449, 'f1_macro': 0.9953707418310636, 'f1_micro': 0.995817843866171}
2025-01-10 08:07:49,194 - INFO - Epoch 27, Validation Loss: 0.9009, Validation Metrics: {'accuracy': 0.6882923191648024, 'f1_weighted': 0.6892426866242544, 'f1_macro': 0.6703853178867365, 'f1_micro': 0.6882923191648024}
2025-01-10 08:07:50,358 - INFO - Epoch 28, Training Loss: 0.0824, Metrics: {'accuracy': 0.9972118959107806, 'f1_weighted': 0.9972106704401502, 'f1_macro': 0.9961372017546589, 'f1_micro': 0.9972118959107806}
2025-01-10 08:07:50,934 - INFO - Epoch 28, Validation Loss: 0.8842, Validation Metrics: {'accuracy': 0.6927665920954511, 'f1_weighted': 0.6931844424058312, 'f1_macro': 0.6751341532781695, 'f1_micro': 0.6927665920954511}
2025-01-10 08:07:51,959 - INFO - Epoch 29, Training Loss: 0.0851, Metrics: {'accuracy': 0.9976765799256505, 'f1_weighted': 0.9976748383001086, 'f1_macro': 0.996973915926177, 'f1_micro': 0.9976765799256505}
